id_reg,ts,nin_id,aldea,chakra,rango,status,desc
ANBU-1258,2025-02-01 11:49:00,Choji,Konoha,1799.36,B,Sospechoso,Escolta de persona VIP
ANBU-2219,2025-02-01 17:03:00,Sasuke,Kiri,557.25,D,En curso,Movimiento sospechoso detectado
ANBU-1678,2025-02-05 12:22:00,Ino,Suna,2859.32,A,Fallo,Recuperación de pergamino secreto
ANBU-2449,2025-02-03 18:58:00,Sakura,Suna,7202.98,S,Éxito,Sustitución de guardias
ANBU-2337,2025-02-03 17:01:00,Kakashi,Kumo,4932.71,D,Fallo,Patrulla rutinaria
ANBU-2211,2025-02-04 17:52:00,Sakura,Konoha_,2726.46,A,En curso,Enemigo a la vista
ANBU-1000,2025-02-02 11:11:00,Gaara, suna,,S,Éxito,Vigilancia de puesto avanzado
ANBU-1583,2025-02-05 15:30:00,Shikamaru,Kiri,6092.89,S,En curso,Misión de reconocimiento en fronteras
ANBU-1762,2025-02-02 07:00:00,Gaara,Iwa,5010.1,B,Sospechoso,Posible espía detectado
ANBU-2237,2025-02-05 21:26:00,Naruto, suna,5021.93,C,Fallo,Misión de reconocimiento en fronteras
ANBU-1535,2025-02-02 08:29:00,Kakashi,KONOHA ,4511.22,B,Sospechoso,Movimiento sospechoso detectado
ANBU-2276,2025-02-01 04:02:00,Shikamaru, Lluvia,4023.25,D,En curso,Movimiento sospechoso detectado
ANBU-1257,2025-02-01 14:41:00,Gaara,Konoha,3094.07,B,Sospechoso,Movimiento sospechoso detectado
ANBU-1936,2025-02-05 20:26:00,Sasuke,Suna,7279.57,D,Sospechoso,Recuperación de pergamino secreto
ANBU-2251,2025-02-02 19:55:00,Naruto,Kumo,3295.61,D,En curso,Escolta de persona VIP
ANBU-1478,2025-02-02 02:28:00,Kakashi,Iwa,4963.53,D,Éxito,Escolta de persona VIP
ANBU-2299,2025-02-04 04:44:00,Naruto,Iwa,3300.54,C,Éxito,Vigilancia de puesto avanzado
ANBU-1912,2025-02-06 11:15:00,Sasuke,Suna,4256.43,S,En curso,Misión de reconocimiento en fronteras
ANBU-1580,2025-02-04 19:03:00,Gaara,Konoha,,S,En curso,Posible espía detectado
ANBU-1472,2025-02-03 14:39:00,Shikamaru,Iwa,6612.21,D,Fallo,Misión de reconocimiento en fronteras
ANBU-1536,2025-02-05 04:16:00,Gaara,KONOHA ,7739.93,D,En curso,Posible espía detectado
ANBU-1728,2025-02-04 00:19:00,Kakashi,Suna,7580.38,D,Sospechoso,Posible espía detectado
ANBU-1664,2025-02-01 05:18:00,Kakashi,Kumo,5569.53,D,Sospechoso,Vigilancia de puesto avanzado
ANBU-2467,2025-02-02 17:40:00,Naruto,Konoha,2000.09,D,Éxito,Misión de reconocimiento en fronteras
ANBU-1564,2025-02-04 16:46:00,Sakura,Iwa,4519.16,B,Fallo,Recuperación de pergamino secreto
ANBU-2407,2025-02-03 13:41:00,Kakashi,Kiri,1444.45,C,En curso,Escolta de persona VIP
ANBU-1310,2025-02-02 03:17:00,Kakashi,Suna ,797.79,S,En curso,Enemigo a la vista
ANBU-2142,2025-02-06 07:59:00,Gaara,Iwa,3308.14,B,En curso,Misión de reconocimiento en fronteras
ANBU-2437,2025-02-04 16:46:00,Kankuro, Konoha,5863.47,B,Fallo,Recuperación de pergamino secreto
ANBU-2456,2025-02-04 04:36:00,Shikamaru,Kiri,599.54,S,Sospechoso,Enemigo a la vista
ANBU-2084,2025-02-04 12:25:00,Naruto,Konoha,5174.27,B,En curso,Vigilancia de puesto avanzado
ANBU-1028,2025-02-06 21:28:00,Kankuro,Konoha,4725.75,A,En curso,Enemigo a la vista
ANBU-1313,2025-02-05 22:16:00,Gaara,Konoha,568.65,A,En curso,Vigilancia de puesto avanzado
ANBU-2291,2025-02-01 21:07:00,Temari,Amegakure,6988.16,A,En curso,Sustitución de guardias
ANBU-1957,2025-02-04 04:32:00,Temari,Kumo,7202.06,C,Fallo,Escolta de persona VIP
ANBU-1138,2025-02-03 08:46:00,Kankuro,Kiri,2591.1,A,Éxito,Posible espía detectado
ANBU-1061,2025-02-02 07:38:00,Temari,Suna,,C,Fallo,Posible espía detectado
ANBU-2226,2025-02-04 01:03:00,Sasuke,Konoha,6520.41,C,En curso,Patrulla rutinaria
ANBU-2498,2025-02-05 00:10:00,Naruto,Kumo,2791.26,C,Sospechoso,Escolta de persona VIP
