id,fecha,producto,precio,cantidad
6708,Ayer,Tanto Madera,239.6,4
6709,02-15-2023,Shuriken,1054.36,10
6710,11/05/2023,Kunai Hierro,1380.46,7
6711,2023-08-24,Nodachi Elite,1285.55,10
6712,01-23-2023,Tanto Madera,1215.2,1
6713,2023-09-30,boken entrenamiento,499.42,8
6714,2023-10-29,Nodachi Elite,160.29,10
6715,03-17-2023,Nodachi Elite,1123.07,6
6716,2023-01-30,Shuriken,1368.02,10
6717,2023-04-16,Boken Entrenamiento,1485.67,8
6718,07-29-2023,Shuriken,985.38,2
6719,05-23-2023,  Nodachi Elite  ,1047.72,10
6720,Hace 2 dias,Tanto Madera,111.03,8
6721,20/05/2023,Kunai Hierro,1482.13,3
6722,2023-01-18,Shuriken,399.65,6
6723,10-23-2023,Nodachi Elite,603.04,4
6724,07-13-2023,Kunai Hierro,589.3,2
6725,24/04/2023,Nodachi Elite,361.72,2
6726,10/02/2023,Tanto Madera,100.9,4
6727,Ayer,shuriken,683.91,4
6728,2023-05-14,Shuriken,826.47,7
6729,2023-02-17,Kunai Hierro,1090.0,3
6730,Ayer,Kunai Hierro,,9
6731,18/01/2023,Kunai Hierro,420.71,4
6732,11/11/2023,Tanto Madera,1203.45,1
6733,09-28-2023,Tanto Madera,1047.93,6
6734,2023-07-23,Kunai Hierro,ERR,6
6735,10/08/2023,Tanto Madera,,3
6736,2023-09-17,Kunai Hierro,1001.93,2
6737,12-30-2023,Katana Acero,1378.04,10
6738,2023-04-27,boken entrenamiento,1253.8,6
6739,Hace 2 dias,Shuriken,458.24,8
6740,05/01/2023,Tanto Madera,659.65,6
6741,05-02-2023,Katana Acero,1193.3,4
6742,05-02-2023,  Tanto Madera  ,653.64,3
6743,03-29-2023,  Kunai Hierro  ,852.36,8
6744,01-17-2023,Boken Entrenamiento,1059.86,6
6745,2023-10-06,Shuriken,444.65,9
6745,2023-10-06,Shuriken,444.65,9
6746,Hace 2 dias,Nodachi Elite,288.4,9
6747,Hace 2 dias,Boken Entrenamiento,787.96,6
6748,09/08/2023,Boken Entrenamiento,358.41,8
6749,05-05-2023,Nodachi Elite,ERR,8
6750,2023-10-28,Shuriken,1399.08,9
6751,04-04-2023,Nodachi Elite,732.17,2
6752,Hace 2 dias,  Shuriken  ,611.53,4
6753,Ayer,Tanto Madera,905.73,4
6754,2023-08-01,Boken Entrenamiento,788.07,1
6755,Ayer,Katana Acero,ERR,6
6755,Ayer,Katana Acero,ERR,6
6756,Hace 2 dias,Nodachi Elite,1069.84,3
6757,Ayer,Tanto Madera,1432.48,5
6758,Hace 2 dias,Kunai Hierro,1287.5,7
6759,Hace 2 dias,Tanto Madera,970.9,5
6760,2023-05-17,Boken Entrenamiento,694.62,4
6761,18/02/2023,Tanto Madera,946.25,3
6762,2023-03-26,Kunai Hierro,355.36,3
6763,Hace 2 dias,Katana Acero,141.1,8
6763,Hace 2 dias,Katana Acero,141.1,8
6764,05-26-2023,Nodachi Elite,54.35,3
6765,2023-01-17,Kunai Hierro,832.92,7
6766,Ayer,Kunai Hierro,313.44,10
6767,04-07-2023,Tanto Madera,560.76,3
6768,06-08-2023,Tanto Madera,,10
6769,20/10/2023,Boken Entrenamiento,1481.58,8
6770,05-26-2023,Nodachi Elite,1453.7,7
6771,2023-05-08,Tanto Madera,263.53,10
6772,25/11/2023,Boken Entrenamiento,1164.67,6
6773,2024-01-01,Kunai Hierro,167.14,1
6774,25/05/2023,Katana Acero,463.34,7
6775,05/08/2023,Nodachi Elite,676.45,10
6776,03-19-2023,Kunai Hierro,,6
6777,Hace 2 dias,tanto madera,1201.17,2
6778,10-14-2023,Kunai Hierro,607.17,10
6779,09/11/2023,Tanto Madera,755.15,9
6780,07-11-2023,Katana Acero,956.07,8
6781,14/04/2023,Boken Entrenamiento,261.31,10
6782,27/07/2023,Kunai Hierro,813.21,6
6783,30/08/2023,Nodachi Elite,611.49,9
6784,18/08/2023,Katana Acero,1256.45,2
6785,03/01/2023,kunai hierro,543.17,6
6786,21/06/2023,Shuriken,870.35,-1
6787,28/06/2023,Shuriken,189.21,-1
6788,08-19-2023,Katana Acero,643.78,6
6789,08-02-2023,Katana Acero,1097.07,7
6790,Hace 2 dias,Boken Entrenamiento,197.21,8
6791,Ayer,Shuriken,1115.27,5
6792,2023-09-12,Boken Entrenamiento,29.04,7
6793,Hace 2 dias,katana acero,1233.8,9
6794,Ayer,Nodachi Elite,888.68,9
6795,2023-10-17,Tanto Madera,479.88,2
6796,12-10-2023,Shuriken,ERR,3
6797,2023-09-03,kunai hierro,356.55,1
6798,08-23-2023,Nodachi Elite,1026.5,9
6799,08/08/2023,Boken Entrenamiento,1348.77,9
6800,06/12/2023,Nodachi Elite,881.32,9
6801,Hace 2 dias,Shuriken,673.63,9
6802,14/09/2023,  Nodachi Elite  ,1459.1,8
6803,14/08/2023,Tanto Madera,204.5,7
6804,Ayer,Katana Acero,1172.3,8
6805,12-23-2023,kunai hierro,1022.23,7
6806,2023-08-31,Nodachi Elite,75.53,1
6807,2023-05-18,  Shuriken  ,531.31,2
6808,04-11-2023,Nodachi Elite,658.15,9
6809,Hace 2 dias,Boken Entrenamiento,1057.18,5
6810,09/07/2023,Shuriken,996.19,7
6811,Hace 2 dias,Boken Entrenamiento,1466.13,4
6812,28/01/2023,Shuriken,652.14,9
6813,06/01/2023,Katana Acero,756.34,6
6814,2023-11-04,Shuriken,15.24,10
6815,07-11-2023,Shuriken,397.07,6
6816,01-14-2023,Tanto Madera,281.77,7
6817,11-16-2023,Nodachi Elite,693.42,4
6818,Ayer,Kunai Hierro,1233.9,7
6819,Hace 2 dias,Nodachi Elite,856.2,9
6820,03/07/2023,Nodachi Elite,179.75,9
6821,03-26-2023,  tanto madera  ,289.32,10
6822,2023-02-14,Kunai Hierro,899.44,3
6823,Hace 2 dias,Katana Acero,,3
6823,Hace 2 dias,Katana Acero,,3
6824,2023-08-15,Katana Acero,772.93,7
6825,Ayer,Kunai Hierro,704.3,8
6826,2023-08-02,Tanto Madera,540.8,3
6827,01-20-2023,Shuriken,567.43,1
6828,12-26-2023,Kunai Hierro,1285.15,4
6829,Ayer,Boken Entrenamiento,299.11,8
6830,24/11/2023,Nodachi Elite,1422.18,8
6831,30/10/2023,shuriken,673.41,1
6832,23/04/2023,Nodachi Elite,133.04,8
6833,02-10-2023,Shuriken,576.12,7
6834,2023-01-05,Kunai Hierro,197.01,2
6835,12-29-2023,Nodachi Elite,699.49,3
6836,2023-01-05,Nodachi Elite,1483.81,7
6837,05-04-2023,Kunai Hierro,,10
6838,Hace 2 dias,Nodachi Elite,405.24,8
6839,19/10/2023,Katana Acero,136.79,9
6840,2023-03-19,Nodachi Elite,1198.46,5
6841,2023-06-22,Boken Entrenamiento,123.81,1
6842,Ayer,tanto madera,393.96,6
6843,Ayer,Katana Acero,1479.79,8
6844,Hace 2 dias,Kunai Hierro,1396.06,5
6845,10-15-2023,Katana Acero,211.15,5
6846,20/10/2023,Katana Acero,817.42,9
6847,15/01/2023,Kunai Hierro,453.91,5
6848,Ayer,Kunai Hierro,51.47,5
6849,2023-08-12,Shuriken,1006.05,4
6850,2023-12-30,Boken Entrenamiento,348.05,9
6851,2023-08-07,Nodachi Elite,321.11,5
6852,2023-11-16,Shuriken,166.55,9
6853,Ayer,Shuriken,759.55,5
6854,Hace 2 dias,kunai hierro,174.41,7
6855,2023-01-06,  Tanto Madera  ,523.28,6
6856,09-05-2023,Kunai Hierro,1077.28,2
6857,06-05-2023,Kunai Hierro,1134.86,7
6858,07-30-2023,Boken Entrenamiento,161.44,3
6859,13/06/2023,  Katana Acero  ,424.72,4
6860,Hace 2 dias,Nodachi Elite,536.23,5
6861,09-11-2023,Shuriken,593.15,5
6862,22/10/2023,Boken Entrenamiento,781.0,3
6863,2023-08-19,nodachi elite,1170.94,2
6864,2023-08-16,Shuriken,369.67,1
6865,05-17-2023,Nodachi Elite,ERR,3
6866,Hace 2 dias,Tanto Madera,88.23,4
6867,Hace 2 dias,Katana Acero,816.55,7
6868,Hace 2 dias,Boken Entrenamiento,908.63,7
6869,Ayer,Kunai Hierro,588.75,10
6870,Hace 2 dias,Nodachi Elite,181.87,5
6871,Ayer,Boken Entrenamiento,702.64,10
6872,02-18-2023,Katana Acero,1142.95,1
6873,20/05/2023,kunai hierro,195.83,6
6874,2023-08-28,Kunai Hierro,833.57,7
6875,04/02/2023,Boken Entrenamiento,685.58,1
6876,Ayer,Nodachi Elite,210.91,6
6876,Ayer,Nodachi Elite,210.91,6
6877,Hace 2 dias,Kunai Hierro,181.49,6
6878,2023-03-29,Katana Acero,543.54,-1
6879,Hace 2 dias,Tanto Madera,302.7,8
6880,Hace 2 dias,Boken Entrenamiento,33.91,4
6881,2023-11-03,Tanto Madera,494.01,-1
6882,Hace 2 dias,Tanto Madera,1009.43,6
6883,Hace 2 dias,Boken Entrenamiento,,8
6884,Hace 2 dias,Shuriken,130.74,2
6885,08/05/2023,Boken Entrenamiento,742.49,2
6886,Ayer,Boken Entrenamiento,90.7,10
6887,02-17-2023,Katana Acero,91.84,-1
6888,01/10/2023,Tanto Madera,1107.16,5
6889,Ayer,Katana Acero,899.62,2
6890,04/07/2023,Kunai Hierro,353.53,1
6891,2023-09-23,Katana Acero,792.14,2
6892,08/01/2023,Nodachi Elite,1447.02,4
6893,10/05/2023,Kunai Hierro,1318.12,5
6894,Hace 2 dias,Katana Acero,500.53,1
6895,07/05/2023,Tanto Madera,936.78,4
6896,07-13-2023,Tanto Madera,767.55,6
6897,05/07/2023,Tanto Madera,1193.47,8
6898,06-20-2023,Tanto Madera,952.37,2
6899,22/01/2023,Nodachi Elite,810.36,7
6900,2023-05-11,Katana Acero,786.22,-1
6901,2023-11-02,Nodachi Elite,1418.92,9
6902,09/03/2023,Tanto Madera,1425.52,4
6903,2023-12-12,Boken Entrenamiento,221.91,8
6904,11/12/2023,Shuriken,1361.54,9
6904,11/12/2023,Shuriken,1361.54,9
6905,2023-11-29,Tanto Madera,642.4,1
6906,01-20-2023,Kunai Hierro,,9
6907,18/04/2023,Tanto Madera,1488.79,4
6908,07/11/2023,Shuriken,ERR,1
6909,Hace 2 dias,  Katana Acero  ,,5
6910,10/03/2023,Kunai Hierro,499.56,4
6911,2023-02-07,Boken Entrenamiento,1338.9,8
6912,Hace 2 dias,Nodachi Elite,1453.93,9
6913,08-08-2023,Kunai Hierro,,10
6914,2023-04-26,Tanto Madera,241.3,-1
6915,Ayer,Shuriken,185.82,9
6916,2023-03-29,Nodachi Elite,527.26,2
6917,Ayer,Boken Entrenamiento,581.37,10
6918,06-29-2023,Boken Entrenamiento,1043.78,10
6919,2023-02-18,Shuriken,ERR,7
6920,Hace 2 dias,Katana Acero,125.49,4
6921,07/06/2023,  nodachi elite  ,581.25,9
6922,Ayer,Nodachi Elite,47.02,1
6923,2023-11-29,Katana Acero,1070.39,9
6924,06-01-2023,katana acero,851.58,-1
6925,2023-12-31,Katana Acero,465.2,6
6926,24/10/2023,Shuriken,1076.86,7
6927,Hace 2 dias,Nodachi Elite,ERR,2
6928,Hace 2 dias,  Shuriken  ,45.74,5
6929,09-22-2023,Tanto Madera,750.08,-1
6930,2023-07-06,Nodachi Elite,949.38,2
6931,11-01-2023,Kunai Hierro,83.94,10
6932,Hace 2 dias,Kunai Hierro,617.42,8
6933,31/03/2023,Nodachi Elite,1038.61,3
6934,31/10/2023,Katana Acero,1188.6,9
6935,2023-05-22,Nodachi Elite,80.45,1
6936,12-29-2023,Katana Acero,,5
6937,06/12/2023,  Tanto Madera  ,1025.43,9
6938,29/10/2023,Katana Acero,189.3,4
6939,2023-07-01,Katana Acero,200.28,7
6940,Hace 2 dias,Tanto Madera,925.14,5
6941,08-17-2023,Nodachi Elite,273.81,4
6942,Ayer,Katana Acero,658.95,6
6943,Hace 2 dias,Katana Acero,466.63,6
6944,2023-08-08,Tanto Madera,969.77,9
6945,09-27-2023,Shuriken,1184.1,4
6946,2023-01-08,Kunai Hierro,472.18,1
6947,2023-04-19,tanto madera,1460.87,6
6948,2023-09-25,Shuriken,763.62,9
6949,04-01-2023,Kunai Hierro,1238.22,6
6950,06-29-2023,Nodachi Elite,89.43,9
6951,22/01/2023,Kunai Hierro,390.85,2
6952,2023-07-25,Nodachi Elite,277.38,5
6953,Hace 2 dias,Kunai Hierro,489.88,10
6954,10/04/2023,Katana Acero,550.63,5
6955,09/06/2023,Shuriken,,2
6956,2023-06-17,Tanto Madera,192.5,-1
6957,19/09/2023,Nodachi Elite,798.6,4
6958,09-18-2023,Nodachi Elite,1383.82,9
6959,05-19-2023,Katana Acero,276.67,3
6960,Hace 2 dias,Shuriken,33.2,9
6961,10-12-2023,Katana Acero,1262.63,1
6962,Hace 2 dias,Nodachi Elite,,8
6963,01-12-2023,Nodachi Elite,691.1,4
6964,21/10/2023,Nodachi Elite,419.79,1
6965,Ayer,Katana Acero,134.03,9
6966,14/11/2023,Nodachi Elite,1498.91,10
6967,01/02/2023,Tanto Madera,614.08,7
6968,12/09/2023,Kunai Hierro,595.49,6
6969,Ayer,Boken Entrenamiento,1410.78,7
6970,02-12-2023,Shuriken,811.8,1
6971,29/06/2023,Shuriken,682.59,2
6972,04-05-2023,Shuriken,1340.28,-1
6973,24/07/2023,Kunai Hierro,282.47,3
6974,04-28-2023,katana acero,175.77,4
6974,04-28-2023,katana acero,175.77,4
6975,10/12/2023,Boken Entrenamiento,382.42,10
6976,Ayer,Tanto Madera,1295.5,1
6977,08/09/2023,Shuriken,575.99,5
6978,03/08/2023,Kunai Hierro,907.53,8
6979,Hace 2 dias,Tanto Madera,457.0,3
6980,02-27-2023,Tanto Madera,394.72,9
6981,Hace 2 dias,Kunai Hierro,ERR,8
6982,01-09-2023,Nodachi Elite,1249.32,9
6983,2023-12-21,Kunai Hierro,330.81,2
6983,2023-12-21,Kunai Hierro,330.81,2
6984,Hace 2 dias,Katana Acero,724.92,9
6985,12-23-2023,Katana Acero,335.31,10
6986,24/03/2023,Kunai Hierro,999.84,1
6986,24/03/2023,Kunai Hierro,999.84,1
6987,2023-07-11,Tanto Madera,878.31,10
6988,02-09-2023,Boken Entrenamiento,1267.75,7
6989,06/05/2023,  Nodachi Elite  ,948.06,3
6990,13/04/2023,Boken Entrenamiento,565.65,5
6991,2023-12-04,tanto madera,801.38,6
6992,Hace 2 dias,Nodachi Elite,466.52,1
6993,Hace 2 dias,  Katana Acero  ,1072.6,1
6994,28/06/2023,Tanto Madera,1330.57,6
6995,2023-01-30,Nodachi Elite,,8
6996,Ayer,Katana Acero,317.5,8
6997,Ayer,Katana Acero,394.4,3
6998,12-30-2023,Kunai Hierro,848.15,3
6998,12-30-2023,Kunai Hierro,848.15,3
6999,08-06-2023,Shuriken,,7
7000,2023-11-14,nodachi elite,694.77,9
7001,Hace 2 dias,Nodachi Elite,1052.32,7
7002,Hace 2 dias,kunai hierro,861.82,6
7003,07/11/2023,Tanto Madera,897.74,4
7004,2023-08-29,Tanto Madera,664.25,7
7005,08-08-2023,  Nodachi Elite  ,1160.94,7
7006,07-11-2023,Nodachi Elite,1245.1,3
7007,08/11/2023,Katana Acero,309.75,4
7008,27/07/2023,Tanto Madera,169.96,6
7009,12-03-2023,Katana Acero,406.82,10
7010,16/04/2023,Tanto Madera,881.17,8
7011,15/05/2023,Shuriken,82.34,7
7012,15/04/2023,Shuriken,169.35,3
7013,Ayer,Shuriken,ERR,-1
7014,17/03/2023,Boken Entrenamiento,1354.47,8
7015,Hace 2 dias,Boken Entrenamiento,130.77,10
7016,12/12/2023,Katana Acero,280.31,10
7017,09-16-2023,Katana Acero,700.7,10
7018,09-29-2023,Kunai Hierro,746.45,6
7019,09-13-2023,Katana Acero,658.44,3
7020,2023-02-06,Boken Entrenamiento,139.96,2
7021,Hace 2 dias,Nodachi Elite,367.43,4
7022,09/02/2023,Shuriken,657.06,1
7023,2023-08-01,Nodachi Elite,448.12,5
7024,2023-11-19,tanto madera,753.83,3
7025,Hace 2 dias,Shuriken,447.43,1
7026,2023-10-09,Shuriken,993.47,9
7027,05-04-2023,Boken Entrenamiento,1130.81,1
7028,07-31-2023,Boken Entrenamiento,,10
7028,07-31-2023,Boken Entrenamiento,,10
7029,06-05-2023,Tanto Madera,987.98,9
7030,2023-08-28,Nodachi Elite,1356.21,3
7031,14/03/2023,Kunai Hierro,1144.3,1
7032,30/01/2023,Boken Entrenamiento,1113.49,5
7033,07-14-2023,Katana Acero,222.61,10
7034,11-22-2023,Tanto Madera,1039.42,4
7035,30/05/2023,Nodachi Elite,695.62,9
7036,2023-10-26,Kunai Hierro,683.61,7
7037,12-20-2023,Kunai Hierro,800.58,4
7038,08/02/2023,Nodachi Elite,,7
7039,Hace 2 dias,Tanto Madera,238.98,6
7039,Hace 2 dias,Tanto Madera,238.98,6
7040,11-15-2023,Tanto Madera,27.33,6
7041,26/06/2023,  Tanto Madera  ,,2
7042,Hace 2 dias,Shuriken,533.62,7
7043,12-26-2023,Shuriken,278.22,5
7044,05/01/2023,Kunai Hierro,1287.89,6
7045,Hace 2 dias,Nodachi Elite,560.05,5
7046,30/04/2023,Kunai Hierro,1308.73,8
7047,19/05/2023,Katana Acero,593.34,2
7048,12/08/2023,Kunai Hierro,650.67,4
7049,2023-02-21,  Kunai Hierro  ,346.79,8
7050,2023-06-16,nodachi elite,942.24,1
7051,11/10/2023,Kunai Hierro,890.49,8
7052,03-18-2023,Katana Acero,833.98,7
7053,01/02/2023,  Shuriken  ,1346.72,1
7054,12/09/2023,Boken Entrenamiento,835.3,-1
7055,07/08/2023,Katana Acero,127.09,6
7055,07/08/2023,Katana Acero,127.09,6
7056,08-29-2023,Kunai Hierro,1408.21,9
7057,07-13-2023,Shuriken,247.8,-1
7058,08/07/2023,Nodachi Elite,873.38,1
7059,07/01/2023,  Kunai Hierro  ,183.43,6
7060,Hace 2 dias,Boken Entrenamiento,1218.43,3
7061,Ayer,Boken Entrenamiento,1345.1,7
7062,2023-01-06,Katana Acero,1280.48,3
7063,2023-10-02,Boken Entrenamiento,975.09,1
7064,Hace 2 dias,Kunai Hierro,858.29,7
7065,2023-04-22,Boken Entrenamiento,,9
7066,2023-12-18,Kunai Hierro,1477.92,10
7067,11-21-2023,Tanto Madera,1000.83,10
7068,02-17-2023,Tanto Madera,101.65,8
7069,Ayer,Kunai Hierro,549.96,2
7070,Hace 2 dias,Katana Acero,545.59,3
7071,07-23-2023,Katana Acero,531.97,-1
7072,15/01/2023,Boken Entrenamiento,1044.58,5
7073,09-18-2023,Tanto Madera,115.25,10
7074,02-04-2023,Boken Entrenamiento,975.6,10
7075,Ayer,Katana Acero,891.67,8
7076,2023-07-01,Tanto Madera,ERR,9
7077,Ayer,  Kunai Hierro  ,1383.03,5
7078,2023-04-10,Boken Entrenamiento,ERR,1
7079,11-13-2023,Katana Acero,897.06,10
7080,Ayer,Nodachi Elite,367.47,9
7080,Ayer,Nodachi Elite,367.47,9
7081,Hace 2 dias,Tanto Madera,93.11,5
7082,Ayer,Katana Acero,1011.06,6
7083,2023-05-30,Nodachi Elite,1277.76,1
7084,2023-01-05,Nodachi Elite,1208.69,5
7085,09-04-2023,Nodachi Elite,1034.69,5
7086,Hace 2 dias,Boken Entrenamiento,1419.17,3
7087,Hace 2 dias,Katana Acero,315.97,6
7088,Ayer,Kunai Hierro,710.02,9
7089,2023-06-09,Nodachi Elite,662.87,7
7089,2023-06-09,Nodachi Elite,662.87,7
7090,04-13-2023,Kunai Hierro,1250.5,8
7091,2023-10-15,Shuriken,464.69,3
7092,2023-04-29,Katana Acero,1092.28,7
7093,03-09-2023,Nodachi Elite,25.43,2
7094,Ayer,Tanto Madera,154.84,10
7095,16/11/2023,Boken Entrenamiento,1480.72,5
7096,Ayer,Boken Entrenamiento,154.59,4
7097,01-14-2023,Tanto Madera,504.75,1
7098,08-01-2023,tanto madera,12.23,10
7099,12-06-2023,  Tanto Madera  ,537.55,6
7100,19/07/2023,Katana Acero,,-1
7101,Ayer,Kunai Hierro,825.5,6
7102,02-06-2023,Kunai Hierro,726.26,10
7103,09-17-2023,Nodachi Elite,,10
7104,09-29-2023,Katana Acero,230.44,5
7105,07-06-2023,Kunai Hierro,1483.08,10
7106,Hace 2 dias,Shuriken,213.99,5
7107,Hace 2 dias,Nodachi Elite,828.76,1
7108,Hace 2 dias,Shuriken,654.7,6
7109,11-09-2023,Tanto Madera,293.8,6
7110,2023-03-01,tanto madera,316.72,2
7111,2023-11-13,Katana Acero,ERR,1
7112,11-28-2023,Katana Acero,,10
7113,20/01/2023,Kunai Hierro,,6
7114,21/05/2023,Boken Entrenamiento,1194.14,10
7115,23/10/2023,Katana Acero,458.7,6
7116,Hace 2 dias,Tanto Madera,918.85,1
7117,Ayer,Nodachi Elite,1244.15,3
7118,2023-12-17,Nodachi Elite,231.95,10
7119,04-02-2023,Shuriken,1433.21,7
7120,04-19-2023,Tanto Madera,923.65,9
7121,2023-08-31,Nodachi Elite,1124.11,8
7122,14/05/2023,Tanto Madera,25.33,6
7123,12/02/2023,nodachi elite,1214.54,8
7124,02-16-2023,Boken Entrenamiento,1311.91,10
7125,19/04/2023,Tanto Madera,1364.52,1
7126,Hace 2 dias,Shuriken,891.78,5
7127,05-07-2023,Boken Entrenamiento,643.53,4
7128,2023-10-03,Shuriken,847.82,4
7129,10-14-2023,Boken Entrenamiento,1452.93,3
7130,Hace 2 dias,Katana Acero,594.73,9
7131,Ayer,Kunai Hierro,ERR,6
7132,2023-01-21,Nodachi Elite,925.75,3
7133,02/10/2023,Tanto Madera,517.37,4
7134,2023-12-10,Nodachi Elite,130.04,6
7135,Ayer,Boken Entrenamiento,251.2,8
7136,Hace 2 dias,  Nodachi Elite  ,175.2,1
7137,2023-07-28,Shuriken,539.34,10
7138,Ayer,Kunai Hierro,1241.49,10
7139,Hace 2 dias,Boken Entrenamiento,ERR,7
7140,2023-01-07,Boken Entrenamiento,931.39,7
7141,16/09/2023,Katana Acero,269.43,7
7141,16/09/2023,Katana Acero,269.43,7
7142,Ayer,Katana Acero,361.57,1
7143,Hace 2 dias,Boken Entrenamiento,886.98,5
7144,10-13-2023,Tanto Madera,1265.15,2
7145,14/09/2023,katana acero,314.19,9
7146,26/07/2023,Tanto Madera,699.89,9
7147,2023-08-03,Katana Acero,802.0,10
7148,15/01/2023,Nodachi Elite,1155.15,8
7149,17/06/2023,Boken Entrenamiento,921.53,3
7150,02/03/2023,Katana Acero,972.87,5
7151,2023-04-12,Kunai Hierro,537.09,3
7151,2023-04-12,Kunai Hierro,537.09,3
7152,2023-02-17,  Katana Acero  ,1314.54,4
7153,22/12/2023,Katana Acero,688.39,5
7154,06/08/2023,Nodachi Elite,703.53,9
7155,Hace 2 dias,Shuriken,760.3,6
7156,12-25-2023,Kunai Hierro,704.35,5
7157,2023-10-26,Boken Entrenamiento,1046.33,1
7158,10-30-2023,Katana Acero,1194.2,10
7159,2023-07-14,Katana Acero,228.66,1
7160,Ayer,Kunai Hierro,594.58,3
7161,05-12-2023,Nodachi Elite,1258.39,4
7162,Ayer,Boken Entrenamiento,630.88,7
7163,Hace 2 dias,Shuriken,542.66,4
7164,09/01/2023,Katana Acero,1122.75,5
7165,27/02/2023,Kunai Hierro,937.47,6
7166,Hace 2 dias,Shuriken,ERR,9
7166,Hace 2 dias,Shuriken,ERR,9
7167,03-11-2023,  Kunai Hierro  ,1360.27,5
7168,10/06/2023,Tanto Madera,1431.92,8
7169,Ayer,Boken Entrenamiento,1185.85,5
7170,08-27-2023,Nodachi Elite,1004.98,6
7171,Hace 2 dias,Shuriken,914.67,4
7172,09-09-2023,shuriken,1007.22,5
7173,Hace 2 dias,Shuriken,211.51,5
7174,09-21-2023,Shuriken,1361.84,5
7175,Ayer,Boken Entrenamiento,917.27,8
7176,03-20-2023,Shuriken,1312.3,2
7177,2023-01-24,Boken Entrenamiento,234.16,6
7178,2023-12-22,Katana Acero,1080.84,2
7179,Ayer,Shuriken,437.15,5
7180,05-25-2023,Tanto Madera,372.12,6
7181,Hace 2 dias,Nodachi Elite,1072.73,2
7182,2023-01-11,Kunai Hierro,1459.09,6
7183,2023-08-07,Nodachi Elite,1122.02,1
7184,2023-04-07,Shuriken,72.52,9
7185,Ayer,Katana Acero,ERR,8
7186,12-06-2023,Boken Entrenamiento,ERR,6
7187,19/07/2023,Katana Acero,590.01,10
7188,11/05/2023,  Boken Entrenamiento  ,,5
7189,Hace 2 dias,  Kunai Hierro  ,1150.5,2
7189,Hace 2 dias,  Kunai Hierro  ,1150.5,2
7190,08/03/2023,Tanto Madera,536.47,2
7191,06-28-2023,Katana Acero,950.55,6
7192,Ayer,Nodachi Elite,440.45,10
7193,2023-08-10,Katana Acero,794.36,6
7194,22/02/2023,Tanto Madera,1454.73,6
7195,11-12-2023,Boken Entrenamiento,456.27,3
7196,14/06/2023,Shuriken,357.19,7
7197,2023-10-22,Katana Acero,1203.37,3
7198,2023-10-10,Nodachi Elite,25.15,9
7199,2023-01-25,Tanto Madera,303.58,10
7200,23/01/2023,Tanto Madera,271.25,1
7201,2023-11-22,Katana Acero,598.17,10
7202,2023-11-02,Kunai Hierro,379.78,1
7203,10/12/2023,  Tanto Madera  ,500.56,6
7204,01-10-2023,Kunai Hierro,ERR,6
7205,16/07/2023,Shuriken,892.62,1
7206,Hace 2 dias,kunai hierro,1167.03,8
7207,11-13-2023,Tanto Madera,96.89,1
7208,2023-04-03,Boken Entrenamiento,1453.26,4
7209,18/03/2023,Katana Acero,783.33,10
7210,2023-11-19,Boken Entrenamiento,354.13,9
7211,2023-12-29,Tanto Madera,788.32,9
7212,20/07/2023,Nodachi Elite,ERR,6
7213,07-24-2023,  Shuriken  ,630.53,10
7214,2023-11-02,Kunai Hierro,1068.71,1
7214,2023-11-02,Kunai Hierro,1068.71,1
7215,2023-04-21,kunai hierro,1080.67,7
7216,Ayer,Shuriken,739.79,10
7217,09-10-2023,Kunai Hierro,487.67,7
7217,09-10-2023,Kunai Hierro,487.67,7
7218,01/10/2023,Katana Acero,1192.49,10
7219,Ayer,Kunai Hierro,778.61,7
7220,07-05-2023,Boken Entrenamiento,66.08,1
7221,27/02/2023,Shuriken,234.1,9
7222,2023-11-10,Tanto Madera,1290.13,10
7223,2023-11-18,Boken Entrenamiento,1311.02,6
7224,2023-10-11,Boken Entrenamiento,173.63,7
7225,Hace 2 dias,Kunai Hierro,572.72,8
7226,09/09/2023,Shuriken,1429.04,3
7227,27/03/2023,Kunai Hierro,,8
7228,01-01-2023,Tanto Madera,ERR,8
7229,2023-02-11,Boken Entrenamiento,530.84,7
7230,09/07/2023,Katana Acero,1412.99,2
7231,Hace 2 dias,Shuriken,1051.64,6
7232,06-17-2023,Boken Entrenamiento,ERR,8
7233,07-01-2023,Kunai Hierro,531.26,2
7234,2023-12-01,  Nodachi Elite  ,238.98,1
7235,Ayer,Tanto Madera,,7
7236,2023-03-17,Kunai Hierro,1425.43,4
7237,Ayer,Boken Entrenamiento,124.53,8
7238,01/08/2023,Boken Entrenamiento,444.06,5
7239,Ayer,Boken Entrenamiento,1140.96,7
7240,12-07-2023,Kunai Hierro,1306.86,7
7241,2023-07-07,Kunai Hierro,786.0,2
7242,Hace 2 dias,Boken Entrenamiento,,1
7243,Hace 2 dias,Kunai Hierro,751.56,10
7244,09/09/2023,Boken Entrenamiento,484.48,3
7245,20/11/2023,Nodachi Elite,104.49,1
7246,Ayer,Kunai Hierro,464.4,4
7247,25/07/2023,Katana Acero,1394.88,3
7247,25/07/2023,Katana Acero,1394.88,3
7248,03-05-2023,Nodachi Elite,268.95,1
7249,2023-01-17,Katana Acero,1231.87,4
7250,Ayer,Boken Entrenamiento,842.13,2
7251,2023-03-02,Kunai Hierro,1174.65,2
7252,05/03/2023,Shuriken,957.49,6
